-0.035946	-0.026262	0.19902	-0.26397	0.14176	0.079441	0.09856	-0.16422	-0.12827	-0.14182	-0.42101	-0.05701	-0.64273	-0.31614	0.26564	-0.051471	-0.14634	-0.05545	-0.18558	-0.22273	0.23225	0.33224	-0.4795	-0.10623	-0.16678	0.029785	0.034827	0.059091	0.16603	-0.045552	0.14214	-0.217	0.019144	0.18505	-0.017768	0.094964	0.082473	0.18444	-0.13008	0.12489	0.031013	-0.13617	0.11817	0.095074	-0.057223	-0.070579	-0.58296	-0.18028	0.29861	0.099027	0.29972	-0.050059	-0.049348	0.006888	-0.053543	-1.1823	0.14686	-0.11868	0.048729	-0.03368	0.079751	0.31966	0.29132	-0.070924	0.030287	0.28035	0.11067	0.038726	-0.30688	0.3097	0.38301	0.22801	0.10797	0.1076	-0.006482	-0.05646	0.18235	0.08639	0.031822	-0.12092	-0.15026	0.21243	0.19655	0.091474	0.022374	-0.19345	0.20386	0.51398	0.25066	-0.019807	-0.26423	-0.34543	-0.35997	0.12844	0.43826	-0.1223	-0.15923	-0.17242	-0.22085	-0.76115	0.16567	0.2408	0.014979	0.14014	0.11352	0.11913	0.046721	-0.099631	0.051499	0.25329	0.18742	0.15362	-0.033434	-0.11046	0.021993	0.21794	0.049792	0.19872	-9.7e-05	0.1559	0.44703	-0.36384	0.031636	-0.15475	0.32475	0.24754	-0.42473	-0.008092	0.009624	-0.027734	0.000432	-0.31873	-0.056645	-0.22646	-0.20764	0.056605	-0.25206	0.13734	0.08701	0.13668	-0.00996	0.32496	0.4234	-0.17036	0.22144	0.10098	-0.047882	0.3746	-0.10179	-0.23756	-0.50627	-0.21456	0.008701	-0.13473	0.56067	-0.16667	-0.2118	0.11563	0.097173	-0.097111	0.29632	0.013368	0.13544	0.1095	-0.15836	0.008863	0.16685	-0.024079	-0.11189	0.017916	-0.11013	0.085793	0.25367	0.080396	-0.40471	0.30329	-0.080502	-0.058794	-0.52467	-0.45395	0.35952	-0.49515	0.033562	-0.26254	-0.54551	-0.006621	-0.22811	-0.10019	-0.062225	-0.010101	-0.40789	-0.26907	-0.031239	0.019728	-0.20436	0.23247	-0.23347	-0.046349	-0.061719	-0.1738	-0.16296	0.004495	-0.12295	-0.042865	0.013562	0.069997	-0.16325	-0.3371	-0.32483	0.11786	0.027761	-0.14677	0.038556	-0.11798	-0.061669	0.07505	-0.020328	-0.1712	0.021227	0.3894	-0.056589	0.37788	-0.28275	-0.10813	0.24739	0.16264	0.40982	0.37388	0.37792	0.36399	0.16655	0.093522	-0.078266	-0.13892	-0.53719	-0.036961	0.07032	-0.49155	0.21578	-0.40255	0.41083	-0.026847	0.26669	0.049476	0.43249	-0.090062	0.089886	-0.058535	-0.22735	-0.22398	-0.04864	0.24025	0.092162	0.24214	0.24285	0.022831	0.21751	0.0971	-0.099207	-0.18776	0.16716	-0.048162	0.19198	0.10884	0.31186	0.226	0.070188	-0.25959	-0.20778	-0.020301	-0.18212	-0.038688	-0.14438	0.31534	0.098378	-0.21678	0.012004	0.20582	-0.049356	0.33278	0.21755	0.1634	0.011805	0.37394	-0.27236	-0.004424	0.005499	-0.5175	0.74281	-0.059038	0.062213	0.14158	-0.2168	0.01078	0.056156	0.00431	-0.018626	-0.089534	0.10134	0.1552	-0.17908	-0.237	-0.017987	0.1835	-0.26807	0.033845	-0.26628	0.073299	0.16769	0.083515	-0.018663	0.29242	0.090499	0.093206	-0.096912	-0.015705	-0.021798	-0.21623	-0.20206	-0.13908	-0.28609	0.60284	0.090464	-0.42084	-0.18381	0.14562	-0.37426	0.25259	-0.081614	0.022862	0.1277	0.23839	0.072638	-0.15736	-0.050763	0.15063	0.10311	0.048528	0.18387	-0.58737	0.15734	0.087097	0.004169	0.029355	-0.056692	-0.4558	-0.072653	-0.068444	0.11536	0.060246	0.11826	-0.11412	0.06237	0.081501	0.022909	0.059369	-0.37387	-0.044891	0.073013	0.069982	0.034441	0.071529	-0.053659	-0.074561	0.40222	0.31237	0.076857	0.095857	-0.003391	0.16505	0.054066	-0.052788	0.11716	0.13136	0.19482	0.044618	0.1318	0.061404	0.024942	0.24224	-0.1811	-0.03663	0.10649	-0.10949	0.008711	-0.039309	0.1167	-0.028537	0.042678	-0.10044	0.15403	0.25935	0.33154	0.20621	0.14516	-0.33898	0.075537	0.21101	0.15979	0.15769	-0.29544	0.37861	0.031225	-0.18412	-0.15642	0.051732	0.061022	-0.069033	0.3818	-0.40132	-0.42451	-0.34096	-0.036677	-0.068091	0.19298	-0.045011	0.18456	-0.031634	0.26048	-0.079157	0.13777	0.074731	-0.40678	-0.001613	-0.34998	0.070811	-0.22681	-0.085366	-0.000512	-0.068942	0.086101	-0.012623	0.004203	0.010375	0.008795	-0.16747	0.11276	0.14743	0.135	0.1509	0.10845	0.068285	-0.13468	-0.23185	-0.098257	0.15295	-0.31193	-0.11959	0.27455	-0.04381	0.249	0.001298	0.095171	0.12227	-0.22933	0.038929	0.15749	-0.20223	0.14421	0.039877	-0.094255	0.11628	-0.037321	0.13663	0.22191	-0.069192	-0.027764	0.13576	-0.038292	0.15242	0.000313	0.33402	-0.32044	-0.34905	-0.59765	0.31449	0.03529	0.01111	-0.081079	-0.18521	-0.089956	-0.27764	-0.1443	-0.054946	0.060938	-0.078765	0.085647	-0.099639	0.09848	0.1049	-0.12068	-0.045345	-0.11565	-0.085469	0.019048	-0.21854	-0.031715	0.014339	-0.1344	0.12861	-0.2291	-0.091622	-0.015924	-0.24106	-0.05979	-0.02621	-0.27978	-0.64238	-0.031848	0.096141	-0.09033	-0.22602	0.013829	-0.17927	-0.007727	0.12178	-0.18951	-0.18101	0.010603	0.024883	-0.25251	-0.053294	-0.073972	0.071419	-0.053309	-0.036057	-0.29548	-0.085597	-0.016637	-0.048055	-0.14238	0.067005	-0.020612	0.021817	0.17031	0.11041	0.023791	0.05878	0.14704	0.22325	0.18876	0.045386	-0.063798	0.1689	0.038109	-0.18184	-0.04064	-0.030233	0.049957	0.00135	0.26397	-0.11026	0.25336	0.32666	0.24657	0.007641	0.12747	-0.13329	-0.14213	0.12433	0.092386	-0.017793	0.17883	0.17814	0.17209	0.10281	0.072311	0.038803	0.1336	0.075269	-0.099557	0.001273	-0.005691	0.22161	0.093845	0.070648	0.021405	0.24895	0.2022	-0.10197	-0.18228	-0.41251	0.10054	-0.070396	0.20928	0.019191	0.027531	0.23334	-0.12477	0.14395	0.21432	0.04653	-0.035012	0.090188	0.23408	-0.11045	0.2331	0.061032	0.083234	0.046219	-0.059005	0.007829	-0.22145	0.072056	-0.034032	-0.050303	0.068148	-0.019429	0.028692	-0.042996	0.058636	-0.00183	0.00366	-0.032964	-0.10224	-0.079783	0.012274	-0.007388	0.12418	-0.017469	-0.01511	0.006519	0.25638	-0.06596	0.009938	0.049001	0.26165	0.29519	0.18727	0.08024	-0.23777	-0.085326	0.098083	-0.10518	-0.065355	0.018192	-0.098021	-0.070601	-0.081531	-0.081218	-0.004335	-0.004191	0.050992	-0.17027	0.017781	-0.082973	-0.089134	0.003776	0.032277	-0.14707	-0.057035	-0.13981	-0.072438	-0.17848	-0.22	-0.14609	-0.057207	0.13933	-0.10272	0.23842	-0.19118	0.30755	-0.12857	0.001424	0.043958	0.072618	0.081557	0.078392	0.078979	0.064721	-0.15956	-0.014678	-0.15971	0.15083	0.0211	0.13884	0.062282	0.42727	0.048264	0.22159	0.3339	0.005953	0.22442	0.042584	0.021171	0.099356	0.025628	-0.004866	0.32985	0.31056	0.049955	0.1942	-0.47839	0.13088	0.16166	0.086222	-0.011747	0.074908	0.16993	0.11624	0.00478	-0.024303	-0.036541	-0.036855	0.11659	0.091374	0.095529	-0.14858	-0.03778	0.16738	0.059973	0.026834	-0.070432	0.041546	-0.43994	0.17039	0.28098	-0.071118	-0.007805	0.37871	0.044137	0.17994	0.21763	0.14145	0.095166	0.11378	0.23139	-0.047285	0.1024	0.0309	0.049445	0.06616	0.055197	0.012061	0.14185	-0.079652	-0.074876	0.14615	0.4279	0.15791	-0.1434	0.17553	0.11007	0.14482	0.016265	0.12278	-0.002794	0.28321	-0.011653	0.19296	0.029979	-0.049918	0.12529	0.21165	0.38956	0.33013	0.069375	0.082112	0.11128	0.23717	0.13684	0.19492	-0.31092	0.20241	0.13363	0.038533	0.12304	0.064664	0.31634	-0.069773	0.17371	-0.19669	0.023832	0.23486	0.19321	0.091904	0.11606	0.074168	0.084889	-0.18921	0.089322	0.1174	0.32968	0.085133	0.094368	0.051444	0.011458	0.069137	-0.14666	0.004291	0.095878	-0.32923	-0.026124	0.099864	0.032614	0.21734	0.060448	0.029277	-0.013354	0.21872	0.08387	0.14183	0.081505	0.035448	0.012493	-0.027993	0.084183	0.056235	0.2559	0.15953	0.050854	0.065067	-0.22118	0.033739	0.18265	0.063255	0.021147	-0.076432	0.14281	0.01614	0.16985	0.051193	0.050265	-0.1202	0.19061	0.078387	0.17185	0.11646	0.13209	0.052403	-0.11494	0.06281	-0.06398	0.024611	-0.030093	-0.013982	0.048849	-0.00779	0.10238	0.21037	0.10366	-0.01597	-0.10701	-0.054285	0.28615	0.14306	0.012141	-0.001697	0.053112	0.024504	0.02465	0.024603	-0.043025	-0.063272	-0.001002	-0.1548	0.024777	0.098605	-0.015338	0.11947	0.072321	-0.023818	0.030395	0.10992	-0.10348	0.51002	0.015765	-0.011657	0.17671	-0.004709	0.027435	-0.11388	0.078775	-0.036527	0.00061	0.080818	0.12297	0.2128	0.17473	-0.16539	0.11138	0.098915	0.13535	0.088498	0.12269	0.03325	-0.031671	0.10909	0.042502	0.017762	0.04069	0.11359	0.12334	0.11363	-0.15222	0.040493	0.058205	0.19298	0.061704	0.037707	0.051666	-0.13295	0.006627	0.052405	0.06693	0.062952	0.018177	-0.002748	0.09209	0.07319	0.080876	0.00398	0.02669	-0.018041	-0.028174	0.04718	0.034517	-0.004569	0.038194	0.014745	0.037474	-0.083154	-0.087918	-0.044884	0.14651	0.19778	0.021167	0.21745	0.11078	0.4002	0.087747	0.22723	0.040377	0.26455	0.022911	0.053763	0.050734	-0.029571	0.13109	-0.038533	0.31621	0.034324	0.017864	0.19883	0.077277	0.14043	0.01681	-0.085726	-0.03996	-0.071973	0.15527	-0.061402	0.021377	-0.034477	0.001224	-0.056146	0.088562	0.035648	-0.11442	0.039604	-0.073413	-0.033269	-0.061798	0.033278	0.005724	0.15428	0.035076	-0.009838	0.16263	0.039928	-0.02328	0.018543	0.07541	0.18602	0.011847	0.19305	0.14694	0.1335	0.10805	0.043845	0.084598	0.10503	0.13142	0.3189	0.070698	0.15978	0.074632	0.262	0.15206	0.20545	-0.11175	0.043043	0.028703	0.10874	-0.007074	0.095218	-0.078369	-0.086599	0.11509	0.043478	-0.024727	0.16928	0.15921	0.10812	-0.030952	0.12724	-0.12399	0.011871	0.1264	0.024777	0.003298	-0.026507	0.019262	0.094923	0.024079	0.28175	-0.24392	-0.010308	0.032866	-0.075104	-0.082592	0.039949	0.24145	-0.006555	0.1571	0.097414	0.038654	0.35246	0.097466	0.07847	0.091814	0.13976	0.10292	0.043826	0.098643	0.11662	0.016386	0.1356	-0.074175	0.21614	0.049137	0.16989	0.018025	0.043658	0.021514	0.005814	0.30535	0.13575	0.1131	0.10386	0.13944	0.041661	0.02288	-0.051266	0.000895	0.058011	0.047891	0.09418	-0.096479	0.085775	0.23355	0.079668	-0.003511	0.029701	-0.12346	0.030247	0.094497	-0.008289	0.072102	-0.09399	0.093786	0.037332	0.040292	0.21585	0.057734	0.037497	0.010497	0.21264	0.10686	-0.006486	0.068152	0.068306	0.014726	0.050957	-0.063439	0.18382	0.033009	0.083325	0.11446	0.21568	0.099287	0.034248	-0.084718	0.02149	0.10847	0.026207	0.08675	-0.069976	-0.034872	0.011435	-0.10923	0.098735	-0.077746	0.081599	0.19695	0.05648	0.043711	0.11359	0.069269	0.21451	0.02471	0.11313	-0.048079	0.01826	0.072813	0.056699	0.017717	-0.042837	0.11584	0.11195	-0.030799	0.062674	0.03541	0.05526	-0.004331	-0.089389	-0.002421	-0.093122	-0.073126	0.013627	-0.021506	0.037272	0.17258	-0.090775	0.099482	0.17805	-0.029366	0.061952	0.084741	-0.016626	0.0315	-0.031816	-0.11905	0.014136	0.12987	-0.0528	0.005276	0.002939	-0.015718	0.075889	0.092386	0.13124	0.096643	0.000376	0.096178	0.068567	0.16338	0.02818	0.091574	0.20845	0.031558	0.017265	0.073344	0.005682	0.056261	0.16676	0.16265	0.13195	0.038653	-0.033424	0.014366	-0.003077	0.066754	-0.05179	0.093579	-0.015371	-0.051987	0.030612	0.15948	0.10914	0.023867	0.031295	-0.030933	-0.001236	0.18939	0.006239	-0.14246	0.12135	0.043421	0.056654	0.058369	0.10697	0.006908	0.004202	0.14183	0.058341	0.068926	0.051293	-0.030859	0.041383	0.02425	0.007751	-0.00492	-0.01792	0.074514	0.065443	-0.027255	0.015047	0.13608	0.24648	-0.012457	0.092372	0.10705	0.024256	0.26063	0.025461	0.15979	-0.055386	0.063663	0.18179	0.13682	0.047016	-0.021293	0.12195	0.10309	-0.085375	0.017155	0.076086	0.070935	0.000693	-0.061276	0.12782	0.060944	0.058201	0.043096	0.03292	0.040653	0.010744	0.29032	0.043822	0.034238	0.12766	0.022937	0.080276	-0.014328	0.097769	0.055659	0.017718	0.092747	0.11378	0.024045	0.00623	0.10451	-0.076033	0.045207	0.08695	0.064019	0.077581	0.034134	0.02028	0.056057	0.124	0.023368	0.018146	0.15608	0.10507	0.092718	0.008835	0.066492	0.13555	-0.012091	-0.045879	0.079529	0.078871	0.081442	0.18242	0.043183	0.031194	0.10215	0.073841	0.053027	0.088848	0.10888	0.017931	0.036101	0.040798	0.041705	-0.013465	0.062752	0.10712	-0.028876	0.17885	0.019264	0.01502	0.06635	0.10265	0.083279	0.019156	-0.012232	0.089868	0.015184	0.035314	0.053206	-0.012176	0.074647	0.078145	0.050445	0.026924	0.049727	0.017286	0.008578	0.080123	0.10749	0.01286	0.14973	0.074133	0.052231	0.026248	0.12206	0.021341	0.017303	0.025351	0.053295	0.012355	0.014977	-0.027735	0.039432	0.0412	0.038506	0.016166	0.023878	0.026158	0.048066	0.045421	0.088166	-0.015951	0.090284	0.047718	0.033524	0.00662	0.014535	0.053995	0.067479	0.028775	0.035205	0.024457	-0.007172	0.016497	0.037459	0.050412	0.009343	0.032162	0.025678	0.026959	0.047125	0.003298	0.015044	0.01625	0.040766	0.089862	-0.028354	0.037118	0.038072	0.001096	0.04758	0.031054	-0.035652	-0.040034	0.024008	0.054659	0.003647	0.002913	0.049791	-0.016144	0.030477	-0.033075	0.058711	0.034144	0.035021	0.014674	0.038876	0.027017	0.067095	0.057491	-0.032757	-0.047229	0.046873	0.031402	0.10324	0.065306	0.024817	0.12167	0.072891	0.081886	0.08354	0.062302	0.018675	0.020782	-0.034985	0.13963	0.000501	0.083166	0.040904	0.021787	0.004629	0.042176	0.15938	0.13798	0.088891	0.026395	-0.13476	0.032875	0.06548	0.023569	0.098784	0.053429	0.034136	-0.010882	0.01223	0.049794	0.040648	0.089459	0.04934	0.050414	0.004282	0.12044	0.14299	-0.063347	0.050865	0.062137	0.008712	0.086044	0.024108	0.041641	0.017343	0.024164	0.003363	0.074217	0.13522	0.031381	0.080967	0.026675	0.12434	0.074882	0.063583	0.041644	0.016032	0.074647	0.017626	0.064673	-0.06371	0.042134	0.07067	0.006598	0.012514	0.056317	0.043888	0.056911	0.015946	0.063264	0.061685	0.062537	0.000521	0.075905	0.081792	0.017022	0.05149	0.029739	0.028889	0.078764	0.046762	0.022628	-0.02302	0.061692	0.077163	0.030275	0.036992	0.18508	0.10616	0.054049	0.078424	0.017193	0.048372	0.038535	-0.02409	0.10563	0.062008	0.055365	0.073	0.045496	-0.003993	0.029743	0.070573	0.078612	-0.040179	-0.050036	0.082866	-0.00041	-0.015726	-0.01736	0.12264	-0.034663	0.008647	0.010577	0.019778	-0.002588	0.047715	0.082263	0.11368	0.062214	0.000212	0.008978	0.049037	-0.011859	0.020566	0.024846	0.053218	0.20688	0.037611	-0.004345	0.037921	0.056385	0.00848	0.004731	0.005307	0.037564	-0.021109	0.046879	0.013715	0.10065	0.072743	0.063757	0.040911	0.007725	0.06424	-0.006633	0.0348	0.037981	-0.029155	0.091986	-0.00912	0.053425	-0.000343	0.034305	0.035346	0.085334	-0.003	0.078489	0.083086	-0.017842	0.074557	0.070317	0.058366	0.033065	0.045615	0.044228	0.050851	0.022218	0.071574	0.0615	0.052074	0.081473	0.066516	0.034112	0.05001	0.050706	0.032955	0.036058	0.080047	0.080672	0.06419	0.045615	0.0278	0.076126	0.065024	0.059499	0.042814	0.032379	0.04813	0.049298	0.068817	0.021516	0.02709	0.0267	0.060933	0.06147	0.043798	0.061723	0.083198	0.021152	0.015075	0.036261	0.04799	0.024616	0.028786	0.065732	-0.026094	-0.00744	0.026118	0.047299	0.027672	0.038569	-0.001239	-0.004634	0.079494	0.041229	0.054028	2.5e-05	0.13865	0.087089	0.070578	0.046419	0.046037	0.023423	0.051653	0.013869	0.093657	0.053332	0.045896	0.20035	0.019113	0.066837	0.002102	0.029689	0.01519	-0.005708	0.029315	0.012029	0.005589	0.052128	0.028449	0.039332	0.06102	0.027496	0.033111	-0.014251	0.000275	0.009728	-0.019278	0.048194	0.026733	-0.013819	0.021802	0.050953	-0.00137	0.029853	0.061307	0.079277	0.014705	0.008642	0.001329	0.001147	0.048461	-0.019518	0.004952	0.06696	0.052473	0.054442	0.15102	0.072771	0.052086	0.024447	0.045197	0.04967	0.032222	0.063387	0.054625	0.066693	0.046306	0.00623	-0.015231	0.031187	0.021379	0.016025	0.042663	0.063343	0.059579	0.03771	0.022364	0.065223	0.027314	0.019925
